
 id 	name 	crosscomb 	orig 	year 	breeder c id 	name 	crosscomb 	orig 	year 	breeder code 	breeder 	reference
1318 	 find progeny of BALLON       BALLON 	SIRIUS x SIMSON 	 HOL 	1898 		G. VEENHUIZEN 	
1319 	 find progeny of BALLYDOON       BALLYDOON 	HERALD x BRITISH QUEEN 	 GB 	1931 		McGILL & SMITH 	2/69-91 20
1320 	 find progeny of BALLYS       BALLYS 	SPUNTA x W 72-19-443 	 HOL 	1999 	BAL 84-020-77 	A. VAN BALLEGOOYEN 	
1321 	 find progeny of BALMA       BALMA 	JAM x JAM 	 HOL 	<1910 			
1322 	 find progeny of BALMORAL       BALMORAL 	ULSTER DALE x OP 3211/6 	 IRL 	1989 	OP 4651/3 	TEAGASC 	2/91 11/93
1323 	 find progeny of BALMORAL CASTLE       BALMORAL CASTLE 	DUCHESS OF CONNAUGHT x WINDSOR CASTLE 	 GB 	1912 		A. PATON 	3 (appendix III) 20
1324 	 find progeny of BALTICA       BALTICA 	AGRIA x VAN GOGH 	 BRD 	1997 	SA 90-241-2 	SAKA-RAGIS 	
1325 	 find progeny of BALTYK       BALTYK 	R-483/13 x CARNEA 	 POL 	1951 		CENTRALNY ZARZAD SELEKCJI ROSLIN 	2/69
1326 	 find progeny of BAMBERGER HORNCHEN       BAMBERGER HORNCHEN 	unknown 	 GER 	<1819 			
1327 	 find progeny of BAMBINO       BAMBINO 	NAVAN x BOXER 	 GB 	2005 	93G312-17 	CYGNET POTATO BREEDERS LTD. 	
1328 	 find progeny of BAMIRA       BAMIRA 	PUCA TORALAPA synonym (cam) 	  		CIP 720055 		7/95
1329 	 find progeny of BANANA       BANANA 	unknown 	 CAN 	1990 			7/93 13/91-93
1330 	 find progeny of BANBA       BANBA 	SLANEY x ESTIMA 	 IRL 	2000 	T 52/65 	TEAGASC 	
1331 	 find progeny of BANNOCK RUSSET       BANNOCK RUSSET 	A 75175-1 x A 75188-3 	 USA 	1999 	A 81473-2 	USDA & UNIVERSITY OF IDAHO 	7/02
1332 	 find progeny of BANSEI-DANSHAKU-IMO       BANSEI-DANSHAKU-IMO 	IRISH COBBLER mutant 	 JAP 				
1333 	 find progeny of BANTOR       BANTOR 	FURORE x CREBAS 44-1004 	 HOL 				
1334 	 find progeny of BARAKA       BARAKA 	SVP 50-358 x AVENIR 	 HOL 	1971 	BE 58-6-39 	O. BRAAK 	2/71-91 11/90 12/74-07 17/97
1335 	 find progeny of BARANOVSKY       BARANOVSKY 	VORAN synonym (su) 	  				
1336 	 find progeny of BARBARA       BARBARA 	MPI 64.956/68 x AM 62.740 	 BRD 	1982 			2/81-85
1337 	 find progeny of BARBARA       BARBARA 	(CALIBAN x seedling) x (MAJESTIC x IDYLLE) 	 SU 	<1950 		PRIEKULA PLANT BREEDING STATION 	
1338 	 find progeny of BARBORA       BARBORA 	LYRA x PICASSO 	 CZ 	2007 		VESA VELHARTICE, SLECHTENI A MNOZENI BRAMBOR, AS 	
1339 	 find progeny of BARCELONA       BARCELONA 	MONDIAL x FELSINA 	 HOL 	2009 	KM 01-64-45 	H & J.M. KANNEGIETER 	
1340 	 find progeny of BARD       BARD 	Z. 79.36/20 x Z. 79.554/810 	 POL 	1999 		POTATO RESEARCH INSTITUTE ZAMARTE 	
1341 	 find progeny of BARIL       BARIL 	AGRIA x W 72-22-496 	 HOL 	2001 	TZ 91-002 	A.J.A. ZIJLMANS 	12/05-07
1342 	 find progeny of BARILL       BARILL 	GRANOLA mutant 	 HOL 	1992 		A.J.A. ZIJLMANS 	
1343 	 find progeny of BARIMA       BARIMA 	DUKE OF YORK x FRUHMOLLE 	 HOL 	1953 	RIETSEMA N 289 	PGV 	2/54-91 12/53-69
1344 	 find progeny of BARLEY BOUNTY       BARLEY BOUNTY 	M 5 B. x M 5 B. 	 GB 	1922 			3
9520 	 find progeny of BARMAN       BARMAN 	MONDIAL x 85-30-12 	 AUS 	2003 	92-37-1 (aka FERGI F 	DEPARTMENT OF PRIMARY INDUSTRY, TOOLANGI 	
1345 	 find progeny of BARNA       BARNA 	DESIREE x CARA 	 IRL 	1991 	C354/46 	TEAGASC 	
1346 	 find progeny of BAROC       BAROC 	BP1 x 136-5 	 SAF 	1997 			
1347 	 find progeny of BARON       BARON 	unknown 	 GB? 	<1946 			20
1348 	 find progeny of BARONESA       BARONESA 	LOMAN x LOMAN 	 BRA 				
1349 	 find progeny of BARONESSE       BARONESSE 		 BRD 	1995 		BAYERISCHE PFLANZENZUCHTGESELLSCHAFT EG & CO KG 	
1350 	 find progeny of BARSA       BARSA 	MPI 57.1995/139 x USDA 96-56 	 ROM 	1992 			
1351 	 find progeny of BARTEK       BARTEK 	IRGA x Z.84.144/1182 	 POL 	2003 		POTATO RESEARCH INSTITUTE ZAMARTE 	
1352 	 find progeny of BARTINA       BARTINA 	SATURNA x ZPC 62-75 	 HOL 	1988 	VDW 73-81 	Y.P. VAN DER WERFF 	2/88-91 17/97-03
1353 	 find progeny of BARYCZ       BARYCZ 	PS 1573 x PROVITA 	 POL 	1998 		POTATO RESEARCH INSTITUTE BONIN 	
1354 	 find progeny of BASABE       BASABE 	ROBIJN synonym (esp) 	  				21
1355 	 find progeny of BASADRE       BASADRE 	SEDAFIN x YY.3 	 PER 		392780,1 	CIP 	
1356 	 find progeny of BASADRE       BASADRE 	MEX-32 x XY.9 	 PER 		SDC89.612 	CIP 	
1357 	 find progeny of BASEKO       BASEKO 	SERRANA x ATZIMBA 	 CON 	1994 	380583,8 	CIP 	
9601 	 find progeny of BASHU 9       BASHU 9 	DUOZIBAI x EPOKA 	 CHN 			ZHANGJIAKOU BASHANG INSTITUTE OF AGRICULTURAL SCIENCES 	
1358 	 find progeny of BASIN RUSSET       BASIN RUSSET 	AR 97-3296 x AR 92-1042 	 HOL 	2015 	AR 04-3781 	AGRICO RESEARCH BV 	
1359 	 find progeny of BASTION       BASTION 	AGRIA x AM 71-1319 	 HOL 	2008 	FOB1997-129-012 	R.J. BESTEMAN 	
1360 	 find progeny of BASUKI       BASUKI 	ATZIMBA x DTO-28 	 PER 	1992 	377785,4 	CIP 	
1361 	 find progeny of BASZTA       BASZTA 	PW 31 x GRANOLA 	 POL 	1996 		POTATO RESEARCH INSTITUTE MLOCHOW 	
1362 	 find progeny of BATAVEN       BATAVEN 	BEAUTY OF HEBRON x MYATT'S ASHLEAF 	 HOL 	1912 		K.R. VELTHUIS 	5
1363 	 find progeny of BATAVIA       BATAVIA 		 HOL 	2008 	RZD 95-1187 	HZPC 	
1364 	 find progeny of BATO       BATO 	RODE STAR x PEPO 	 HOL 	1929 		P. SNEEUW 	2/54-71 12/29-31,34-35
1365 	 find progeny of BATOCHE       BATOCHE 	REDSKIN x SCOTT 2774-3R 	 CAN 	1976 		AGRICULTURE CANADA, POTATO RESEARCH CENTRE, SASKATCHEWAN 	13/91-93
1366 	 find progeny of BAYSIDE RED       BAYSIDE RED 	COASTAL RUSSET x F 92028 	 CAN 	2013 	F 03004, 13672-03 	AGRICULTURE & AGRI-FOOD CANADA 	
1367 	 find progeny of BC 0/4       BC 0/4 		 USA 				2/54-73
1368 	 find progeny of BC 1034       BC 1034 	USW 5295-7 x USW 5337-3 	 HOL 			LABORATORY OF PLANT BREEDING, WAGENINGEN UNIVERSITY 	
1370 	 find progeny of BC REDS       BC REDS 	unknown 	 CAN 	2008 		V. GONVICK 	
1369 	 find progeny of BC8370-4       BC8370-4 	W 284-1 x TARGHEE 	 USA 				
1371 	 find progeny of BEA       BEA 	ARI x BELKA 	 HOL 	1954 	ZPC 45-35 	ZPC 	2/57-91 8/93-94 12/54-93 23 24/84-89
1372 	 find progeny of BEACON CHIPPER       BEACON CHIPPER 	unknown 	 USA 	2005 		MICHIGAN STATE UNIVERSITY 	7/06
1373 	 find progeny of BEATA       BEATA 	PW 31 x B. 36178 	 POL 	1997 		POTATO RESEARCH INSTITUTE BONIN 	
1374 	 find progeny of BEATE       BEATE 	CARNEA x DS X AS-737 	 NOR 	1966 			2/77-91
1375 	 find progeny of BEAUTY OF BUTE       BEAUTY OF BUTE 		 GB 	1890 		J. HERON 	3 20
1376 	 find progeny of BEAUTY OF HEBRON       BEAUTY OF HEBRON 	GARNET CHILI x GARNET CHILI 	 USA 	1878 		COY 	1 3 6
1377 	 find progeny of BEDALIN       BEDALIN 	RADOSA x CEB 70-162-23 	 HOL 	1996 	OS 81-38-3 	O. SPRIENSMA 	
1378 	 find progeny of BEETS 84-85-32       BEETS 84-85-32 	NICOLA x SANTE 	 HOL 			J. BEETS 	
1379 	 find progeny of BEETSMA 38-19       BEETSMA 38-19 	THORBECKE x BATO 	 HOL 				
1380 	 find progeny of BEKAS       BEKAS 	PS 1537 x PERKOZ 	 POL 	1993 			10/93
1381 	 find progeny of BEKO       BEKO 	VERA x AQUILA 	 AUT 	1962 	55/55 	NIEDER OSTERREICHISCHE SAATBAUGENOSSENSCHAFT 	2/69-81
1382 	 find progeny of BEKRA I       BEKRA I 	2242-3 x 648 	 SU 	1968 			
9350 	 find progeny of BELAMI       BELAMI 	CASTELINE x E93.77.13 	 FRA 	2019 	07.49.1 	STATION DE RESERCH DU COMITE NORD 	
1383 	 find progeny of BELANA       BELANA 	MILVA x E 87/66 	 BRD 	2000 	P 92/388 	H. BERDING 	
1384 	 find progeny of BELCANTO       BELCANTO 	RIANTA x BM 544-78 	 BRD 	1994 	BM 3742-24 	KARTOFFELZUCHT BOHM 	
1385 	 find progeny of BELCHIP       BELCHIP 	WAUSEON x LENAPE 	 USA 	1978 	USDA B 6987-29 	USDA & UNIVERSITIES OF MAINE & FLORIDA 	2/79-91 7/80 13/91-93
1386 	 find progeny of BELDA       BELDA 	ALLERFRUHESTE GELBE x KATAHDIN 	 ESP 	1980 			2/79-91
1387 	 find progeny of BELETE       BELETE 	387170.16 x 389746.2 	 ETH 	2009 	393371,58 	CIP 	
1388 	 find progeny of BELI       BELI 	KARAT x 2-71/696 N 	 BRD 	1988 		INSTITUT FUR PFLANZENZUCHTUNG GROSS-LUSEWITZ, ZUCHTSTATION LINDENHOF 	
1389 	 find progeny of BELICIA       BELICIA 	S 90-1101-3 x S 90-1102-1 	 HOL 		KA 91-1021 	AVERIS SEEDS 	
1390 	 find progeny of BELINDA       BELINDA 	mutant 	 AUT 	1979 		NIEDER OSTERREICHISCHE SAATBAUGENOSSENSCHAFT 	2/79-81
1391 	 find progeny of BELITA       BELITA 	AM 66-148 x VTN 62-33-3 	 HOL 	1986 	ENTING 71-916 	L.E. ENTING 	2/88-91 12/86-96
1392 	 find progeny of BELJADE       BELJADE 	CS 74109-8 x F 66011 	 CAN 	2014 	F 93038 	AGRICULTURE & AGRI-FOOD CANADA 	
1393 	 find progeny of BELKA       BELKA 	BELLE DE FONTENAY x KATAHDIN 	 HOL 				
1395 	 find progeny of BELLA       BELLA 		 HOL 	1893 		G. VEENHUIZEN 	
1396 	 find progeny of BELLA       BELLA 	BONA x dms-hybrid 	 BRD 	1956 	EBSTORF 47/4 		2/57-71
1394 	 find progeny of BELLA       BELLA 	S 6/69 x ROSARA 	 CZ 	2008 		VESA VELHARTICE, SLECHTENI A MNOZENI BRAMBOR, AS 	
1397 	 find progeny of BELLADONNA       BELLADONNA 	ZEEUWSE BLAUWBONTEN x ALPHA 	 HOL 	1911 		K.R. VELTHUIS 	5
1398 	 find progeny of BELLADONNA       BELLADONNA 	CLIVIA x seedling 	 BRD 	1973 			2/73-88
1399 	 find progeny of BELLADONNA       BELLADONNA 	GESA x LYRA 	 BRD 	1997 		SAKA-RAGIS 	
1400 	 find progeny of BELLANITA       BELLANITA 	AR 97-1032 x AR 97-0942 	 HOL 	2016 	AR 05-1251 	AGRICO RESEARCH BV 	
1401 	 find progeny of BELLAPRIMA       BELLAPRIMA 		 BRD 	2007 		BOHM-NORDKARTOFFEL AGRARPRODUKTION 	
1402 	 find progeny of BELLAROSA       BELLAROSA 	L 6132/5 x VINETA 	 BRD 	2004 		NORDKARTOFFEL ZUCHTGESELLSCHAFT MBH 	
1403 	 find progeny of BELLE D'AOUT       BELLE D'AOUT 	BRISE DU NORD x QP88147.03 	 CAN 	2011 	QP96139.01 	LES BUISSONS RESEARCH CENTRE 	
1404 	 find progeny of BELLE DE FONTENAY       BELLE DE FONTENAY 	unknown 	 FRA 	1885 		unknown 	2/54-91 4 8/93-94 12/34-35 23 24/84-89
1405 	 find progeny of BELLE DE LOCRONAN       BELLE DE LOCRONAN 	51 B x PLUIE D'OR 	 FRA 	1952 		SOCIETE SOLANUM TOURNEUR 	2/57-73
1406 	 find progeny of BELLEFLEUR       BELLEFLEUR 	REDSTAR x LAURA 	 HOL 	2013 	JP 02-0053 	T. JIPPES 	
1407 	 find progeny of BELLEISLE       BELLEISLE 	834C(29) x F47024 	 CAN 	1974 	F 58010 	AGRICULTURE CANADA, POTATO RESEARCH CENTRE, FREDERICTON 	2/75-85 7/75 13/91-93
1408 	 find progeny of BELLEZA       BELLEZA 	NICOLA x ROSA 	 HOL 	1999 	BEETS 85-113-54 	J.C.A. BEETS 	
1409 	 find progeny of BELLINDA       BELLINDA 	287/89/128 x BELANA 	 BRD 	2006 	B 98/258/189 	KARTOFFELZUCHT BOHM 	12/07
1410 	 find progeny of BELLINI       BELLINI 	MONDIAL x FELSINA 	 HOL 	2001 	KM 91-22-22 	H. & J.M. KANNEGIETER 	12/04-07
1411 	 find progeny of BELLONA       BELLONA 	SVP 50-2085 x SVP M 54-201 	 HOL 	1969 	RADEMAKERS 59-418 	M. RADEMAKERS 	2/69-91 12/72-74
1412 	 find progeny of BELMONDA       BELMONDA 	MARABEL x LEYLA 	 BRD 	2010 	SA 02-006-7 	SAKA 	
1413 	 find progeny of BELMONT       BELMONT 	RARITAN x F 51013 	 CAN 	1991 	F 70021 	AGRICULTURE CANADA, POTATO RESEARCH CENTRE, NEW BRUNSWICK 	7/95 13/91-93
1414 	 find progeny of BELOPLJOT       BELOPLJOT 	unknown 	 SU 	<1962 			
1415 	 find progeny of BELORUSSKY 3       BELORUSSKY 3 	JASEN x 1-71.17/6 N+B 	 SU 	1989 			
1416 	 find progeny of BELORUSSKY KRACHMALISTY       BELORUSSKY KRACHMALISTY 	1834-20 x 1724-34 	 SU 	1970 			2/75-81 (BJELORUSSKII KRACHMALISTYJ)
1417 	 find progeny of BELORUSSKY RANNY       BELORUSSKY RANNY 	EPICURE x PRIEKULSKY RANNY 	 SU 	1969 			2/71-81
1418 	 find progeny of BELOSNEZHKA       BELOSNEZHKA 	FANFARA x (IMANDRA x PRIEKULSKY RANNY) 	 SU 				
1419 	 find progeny of BELOUSOVSKY       BELOUSOVSKY 	4241-12 x AKSENOVSKY 	 RUS 	1995 			
1420 	 find progeny of BELOYARSKY RANNY       BELOYARSKY RANNY 	IRISH COBBLER x ((EPICURE x dms) x GLUCKAUF) x CENTIFOLIA x EARLY ROSE 	 RUS 	1990 			
1421 	 find progeny of BELRUS       BELRUS 	PENOBSCOT x W 39-1 	 USA 	1978 	USDA B 7147-8 	USDA & UNIVERSITIES OF MAINE & FLORIDA 	2/79-91 7/81 (see page 202) 13/91-93
1422 	 find progeny of BELUGA       BELUGA 		 BRD 	2000 		NORIKA 	
1423 	 find progeny of BELVEDERE       BELVEDERE 	SOLARA x KONST 92-1928 	 HOL 	2008 	KONST 97-1021 	KONST RESEARCH BV 	
1424 	 find progeny of BEM       BEM 	MITTELFRUHE synonym (pol) 	  				
1425 	 find progeny of BEM       BEM 	ALLERFRUHESTE GELBE synonym (pol) 	  				
1427 	 find progeny of BEN CRUACHAN       BEN CRUACHAN 	unknown 	 GB 	1924 		A. PATON 	3 20
1434 	 find progeny of BEN LOMOND       BEN LOMOND 	unknown 	 GB 	1924 		A. PATON 	3 (appendix III) 20
1426 	 find progeny of BENALT       BENALT 		 GB? 	<1946 			20
1428 	 find progeny of BENEDETTA       BENEDETTA 	JOHANNA x AQUILA 	 BRD 	1951 		VON PFETTEN 	2/62-69, see BENEDIKTA
1429 	 find progeny of BENEDIKTA       BENEDIKTA 	BENEDETTA synonym 	  				2/54-57 15
1430 	 find progeny of BENEST       BENEST 		 GB? 	<1946 			20
1431 	 find progeny of BENIAKARI       BENIAKARI 	HOKKAI 61 x R392-50 	 JAP 	1994 	84067-46 		
1432 	 find progeny of BENIHISASHI       BENIHISASHI 	W 862207-1 x W 872209-5 	 JAP 				
1433 	 find progeny of BENIMARU       BENIMARU 	LEMBKES FRUHE ROSEN x PEPO 	 JAP 	1938 			2/54-91
1435 	 find progeny of BENNO VRIZO       BENNO VRIZO 	DEKKER B 7-16 x PROVITA 	 HOL 	1994 	DEKKER 495-1-P 	B. DEKKER 	17/97
1436 	 find progeny of BENOL       BENOL 	WAALSTER x VTN 62-33-3 	 HOL 	1984 	BENO 69-2-46 	F.E. BENNEMA 	2/85-88
1437 	 find progeny of BERBER       BERBER 	ALCMARIA x ROPTA P 365 	 HOL 	1984 	ROPTA B 7 	ZPC 	2/85-91 11/93 12/90-07 16/96-00 17/97-03
1438 	 find progeny of BERCHTA       BERCHTA 	BISMARCK seedling 	 GER 	<1938 			
1439 	 find progeny of BEREGINYA       BEREGINYA 	RENEMA x C-1656-73 	 UKR 	1992 			
1440 	 find progeny of BEREZKA       BEREZKA 	2242-3 x 706 	 SU 	1968 			
1441 	 find progeny of BERGEN       BERGEN 	ACKERSEGEN synonym (por) 	  				
1442 	 find progeny of BERGERAC       BERGERAC 	VITELOTTE NOIRE x MISS BIANKA 	 HOL 	2013 	BH 03-10 	MAATSCHAP BOERHAVE VOF 	
1443 	 find progeny of BERITA       BERITA 	AC 25953 x AC 25953 	 MEX 	1959 		ROCKEFELLER FOUNDATION 	
1444 	 find progeny of BERLICHINGEN       BERLICHINGEN 	CENTIFOLIA x PEPO 	 GER 	1927 		POMMERSCHE SAATZUCHT GESELLSCHAFT 	2/54-81 15
1445 	 find progeny of BERLIKUMER GEELTJE       BERLIKUMER GEELTJE 	unknown 	 HOL 	<1890 			2/54-71
9356 	 find progeny of BERMUDA       BERMUDA 	LADY ROSETTA x INNOVATOR 	 IRL 	2020 		TEAGASC 	
1446 	 find progeny of BERNADETTE       BERNADETTE 	290/76 x GRANOLA 	 BRD 	2002 	9915 	SAATZUCHT FRITZ LANGE KG 	12/03-07 23
9365 	 find progeny of BERNICE       BERNICE 	ACTRICE x SATINA 	 HOL 	2020 	FOB2008-155-267 	J. DARWINKEL 	
9410 	 find progeny of BERNINA       BERNINA 		 BRD 	2012 	P 03/564/257 	H. BERDING 	
1447 	 find progeny of BEROLINA       BEROLINA 	LARA x EBSTORF 65/687 	 BRD 	1977 			2/77-91
1448 	 find progeny of BERWICK CASTLE       BERWICK CASTLE 	VERMONT GOLD COIN x RED KIDNEY 	 GB 	1917 			3 (appendix III)
1449 	 find progeny of BERYL       BERYL 	EPOKA x BU 58.109/31N 	 POL 	1979 			2/79-91 10/92
1450 	 find progeny of BESELER       BESELER 	DEUTSCHES REICH x JUBEL 	 GER 	1916 			
1452 	 find progeny of BEST OF ALL       BEST OF ALL 	EARLY MARKET (1884) synonym 	  				
1453 	 find progeny of BEST OF ALL       BEST OF ALL 	BRITISH QUEEN synonym 	  				
1451 	 find progeny of BEST OF ALL       BEST OF ALL 	MAGNUM BONUM x FOX'S SEEDLING 	 GB 	1887 		J. CLARK 	3 (appendix III)
1454 	 find progeny of BETA       BETA 	FRUHBOTE x KAISERKRONE 	 POL 	1951 		CENTRALNY ZARZAD SELEKCJI ROSLIN 	2/62-73
1455 	 find progeny of BETE       BETE 	13108.2 x WILJA 	 LAT 	1994 		PRIEKULI PLANT BREEDING STATION 	
1456 	 find progeny of BETEKA       BETEKA 	SOUVENIR x JAUNE D'OR 	 HOL 	1942 	VEENHUIZEN 3174 	B.E. VEENHUIZEN 	2/54-57 12/42-49
1457 	 find progeny of BETTINA       BETTINA 	FRANZI x 795/883 	 BRD 	1988 		BAVARIA SAAT 	2/88-91 16/96-00
1458 	 find progeny of BETTY       BETTY 	PIKE x JENNY 	 FRA 	2017 	G07TT192007 	GERMICOPA SA 	
1459 	 find progeny of BETULA       BETULA 	IMPERATOR x ISMENE 	 GER 	1921 			
1460 	 find progeny of BEUKENSTAMMEN       BEUKENSTAMMEN 	unknown 	 HOL 	<1845 			
1461 	 find progeny of BEVELANDER       BEVELANDER 	BRAVO x PREFERENT 	 HOL 	1925 		F. DE GROENE (MIJ. DE WILHELMINAPOLDER) 	2/54-91 4 12/25-69 21
9373 	 find progeny of BEYONCE       BEYONCE 	AR 94-2061 x LADY JO 	 HOL 	2019 	AR 08-3271 	AGRICO RESEARCH BV 	
1462 	 find progeny of BEZANA       BEZANA 	INDUSTRIE mutant 	 ESP 			ESTACION DE MEJORA DE LA PATATA, ITURRIETA 	19 21
1463 	 find progeny of BEZHITSKY       BEZHITSKY 	HYDRA x NEMESHAEVSKY JUBILENY 	 RUS 	1993 			
1464 	 find progeny of BF 15       BF 15 	BELLE DE FONTENAY x FLAVA 	 FRA 	1947 		INRA 	2/54-91 8/93-94 15 23 24/84-89
1465 	 find progeny of BH 82-168       BH 82-168 	UKAMA x VE 70-9 	 HOL 			MAATSCHAP BOERHAVE VOF 	
1466 	 find progeny of BH 84-212       BH 84-212 	AM 78-3736 x VK 69-491 	 HOL 			MAATSCHAP BOERHAVE VOF 	
1467 	 find progeny of BH 85-87       BH 85-87 	AR 77-175-3 x BILDTSTAR 	 HOL 			MAATSCHAP BOERHAVE VOF 	
1468 	 find progeny of BH 89-33       BH 89-33 	BM 836-663 x ANOSTA 	 HOL 			MAATSCHAP BOERHAVE VOF 	
1469 	 find progeny of BH 93-30       BH 93-30 	MINERVA x AR 84-601 	 HOL 			MAATSCHAP BOERHAVE VOF 	
1470 	 find progeny of BH 93-35       BH 93-35 	MINERVA x AR 84-601 	 HOL 			MAATSCHAP BOERHAVE VOF 	
1471 	 find progeny of BICOLOR       BICOLOR 		 ITA 	<1889 			6
1472 	 find progeny of BIE 91-217       BIE 91-217 	CARA x ROBINTA 	 HOL 			D. BIEMOND BV 	
1474 	 find progeny of BIE 92-1027       BIE 92-1027 	HZ 87 W 11 x ROBINTA 	 HOL 			D. BIEMOND BV 	
1473 	 find progeny of BIE 92-970       BIE 92-970 	HZ 85 H 135 x BIE.J 83 874 534 	 HOL 			D. BIEMOND BV 	
9187 	 find progeny of BIE 93-1101       BIE 93-1101 	HZ 81-A-97 x FELSINA 	 HOL 			D. BIEMOND BV 	
1475 	 find progeny of BIE 93-619       BIE 93-619 	DIVINA X FABULA 	 HOL 			D. BIEMOND BV 	
1476 	 find progeny of BIE 93-628       BIE 93-628 	DIVINA x MONDIAL 	 HOL 			D. BIEMOND BV 	
1478 	 find progeny of BIE 94-1089       BIE 94-1089 	MONALISA BIE.J 88 A61 100 	 HOL 			D. BIEMOND BV 	
1477 	 find progeny of BIE 94-890       BIE 94-890 	HZ 87 P 226 x CARA 	 HOL 			D. BIEMOND BV 	
1479 	 find progeny of BIE.J 83 874 534       BIE.J 83 874 534 	AMINCA x VE 71-105 	 HOL 				
1480 	 find progeny of BIE.J 88 A61 100       BIE.J 88 A61 100 	AM 82-2051 x AM 76-477 	 HOL 				
1481 	 find progeny of BIENE       BIENE 	IH HJ 107 x TIGER 	 BRD 	1946 	W 739/9 		
1484 	 find progeny of BIERMA A 42       BIERMA A 42 	RECORD x MULDER K 101 	 HOL 				
1483 	 find progeny of BIERMA A 7       BIERMA A 7 	RECORD x MULDER K 101 	 HOL 				
1482 	 find progeny of BIERMA A1-287       BIERMA A1-287 	BIERMA T 28 x VANESSA 	 HOL 				
1485 	 find progeny of BIERMA D 21       BIERMA D 21 	BIERMA A 42 x VORAN 	 HOL 				
1486 	 find progeny of BIERMA Y 160       BIERMA Y 160 	BIERMA T 28 x BIERMA U 125 	 HOL 			I.H. BIERMA EN Zn. 	
1488 	 find progeny of BIFUKABENI       BIFUKABENI 	KAMIYA-IMO x PEPO 	 JAP 	1942 			
1487 	 find progeny of BIFUKASHIRO       BIFUKASHIRO 	IRISH COBBLER x DEODARA 	 JAP 	1942 			
1489 	 find progeny of BIG ROSSA       BIG ROSSA 	LAURA x FLORA 	 BRD 	2007 		BAVARIA SAAT 	
1490 	 find progeny of BIHORO       BIHORO 	HOKKAI 29 x HOCHPROZENTIGE 	 JAP 	1969 	59075-8 		2/69-81
1491 	 find progeny of BIJOU ROUGE       BIJOU ROUGE 		 CAN 	2005 	LL91-42-3R 	J & R COFFIN 	
1492 	 find progeny of BIKINI       BIKINI 	T2532/64 x RED CARA 	 IRL 			TEAGASC 	
1493 	 find progeny of BIL1045-2       BIL1045-2 	BILDTSTAR x CD 1045 	 HOL 			LABORATORY OF PLANT BREEDING, WAGENINGEN UNIVERSITY 	
1494 	 find progeny of BILA       BILA 	ADRETTA x CYNIA 	 POL 	1994 		POTATO RESEARCH INSTITUTE ZAMARTE 	
1495 	 find progeny of BILBO       BILBO 	OLEVA x KARDAL 	 DEN 	2006 		LANDBRUGETS KARTOFFELFOND 	
1496 	 find progeny of BILDTSTAR       BILDTSTAR 	WINDA x SATURNA 	 HOL 	1984 	ZPC 73 G 161 	ROPTA-ZPC 	2/85-91 12/84-07 17/97-03
9406 	 find progeny of BILLABONG       BILLABONG 	MONDIAL x 85-30-12 	 AUS 		95-37-12 	DEPARTMENT OF PRIMARY INDUSTRY, TOOLANGI 	
1497 	 find progeny of BIMONDA       BIMONDA 	RUBINIA x GLORIA 	 HOL 	1992 	BIEMOND 78-834-83 	D. BIEMOND 	8/93-94 12/95-98 17/97
1498 	 find progeny of BINELLA       BINELLA 	52/72/2206 x SIRCO 	 HOL 	1990 	MA 78-144 	DR. R.J. MANSHOLT'S VEREDELINGSBEDRIJF BV 	2/91 8/93-94
1499 	 find progeny of BINGO       BINGO 	SM 69-17 x VE 74-45 	 HOL 	1990 	SM 80-2 	P.H. SMEENGE 	
9367 	 find progeny of BINGO       BINGO 	GAZELLE x COQUINE 	 FRA 	2018 		GROCEP 	
1500 	 find progeny of BINIA       BINIA 	B 49 x KO MULLER-seedling 	 BRD 	1961 			2/62
1501 	 find progeny of BINIA       BINIA 	442/56 x 16/237 	 BRD 	1961 			2/62
1502 	 find progeny of BINOVA       BINOVA 	BINTJE x SCHWALBE 	 DDR 	1971 			2/71-79
1503 	 find progeny of BINTJE       BINTJE 	MUNSTERSEN x JAUNE D'OR 	 HOL 	1910 		K.L. DE VRIES 	2/54-91 4 8/93-94 11/93 12/24-07 13/91-93 15 17/97-03 20 23 24/84-89
1504 	 find progeny of BIOGOLD       BIOGOLD 	NOVITA x HZ 87 P 200 	 HOL 	2004 	VR 93-913 	HANDELMAATSCHAPPIJ VAN RIJN BV 	12/06-07
1505 	 find progeny of BIOLA       BIOLA 	VICKI x GRANOLA 	 BRD 			SAATZUCHT POHL 	
1506 	 find progeny of BIOLOGICA       BIOLOGICA 	BIE 92-1027 x VE 71-105 	 HOL 	2011 	BIE 99-194 	D. BIEMOND BV 	
1507 	 find progeny of BIONICA       BIONICA 	PENTLAND IVORY x CMK 88-169-005 	 HOL 	2008 	VOS 97-062-016 	N. VOS 	
1508 	 find progeny of BIONTA       BIONTA 	FRANZI x GRANOLA 	 AUT 	1993 	989/84 	NIEDER OSTERREICHISCHE SAATBAUGENOSSENSCHAFT 	16/98-00
1509 	 find progeny of BIOSTAR       BIOSTAR 	SOLTANA x AR 85-102-1 	 HOL 	2003 	AR 92-1178 	AGRICO RESEARCH BV 	
1510 	 find progeny of BIRANCO       BIRANCO 	1379/63/1626 UL x 933/61/1222 L 	 BRD 	1980 			2/79-91
1511 	 find progeny of BIRGA       BIRGA 	ALISMA x 54.103 	 BRD 	1974 			2/75
1512 	 find progeny of BIRGIT       BIRGIT 	RENATE x seedling 	 BRD 	1979 		W. WALLMULLER 	2/79-85
